,datetime,$schema,meta,id,type,namespace,title,title_url,comment,timestamp,user,bot,notify_url,minor,length,revision,server_url,server_name,server_script_path,wiki,parsedcomment,log_id,log_type,log_action,log_params,log_action_comment,patrolled,file_ts,file_ts_str
75244,2026-09-01 20:00:01,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/Category_talk:Casino_hotels_in_Botswana', 'request_id': 'f9ce781e-6bc6-4c47-9b44-8b0934e67e36', 'id': '0d9e003f-5bd7-4bd0-8936-f6cd334cae12', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:01.785Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281644}",2064178523.0,edit,15,Category talk:Casino hotels in Botswana,https://en.wikipedia.org/wiki/Category_talk:Casino_hotels_in_Botswana,+{{[[TM:WP Architecture|WP Architecture]]}}{{[[TM:WP Botswana|WP Botswana]]}},1788292801,Tom.Reding,False,https://en.wikipedia.org/w/index.php?diff=1372682400&oldid=1308711481,True,"{'old': 78, 'new': 132}","{'old': 1308711481, 'new': 1372682400}",https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,"+{{<a href=""/wiki/Template:WP_Architecture"" class=""mw-redirect"" title=""Template:WP Architecture"">WP Architecture</a>}}{{<a href=""/wiki/Template:WP_Botswana"" class=""mw-redirect"" title=""Template:WP Botswana"">WP Botswana</a>}}",,,,,,,2026-09-01 20:00:00,20260901_200000
75248,2026-09-01 20:00:03,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/Category_talk:Theatres_in_Belize', 'request_id': '23d0b059-5a66-43a2-9793-b4e098776018', 'id': '7f6a402e-1473-4a97-9b60-3e607b1d11a1', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:04.535Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281754}",2064178543.0,edit,15,Category talk:Theatres in Belize,https://en.wikipedia.org/wiki/Category_talk:Theatres_in_Belize,+{{[[TM:WP Architecture|WP Architecture]]}}{{[[TM:WP British Overseas Territories|WP British Overseas Territories]]}}; cleanup,1788292803,Tom.Reding,False,https://en.wikipedia.org/w/index.php?diff=1372682408&oldid=1191179982,True,"{'old': 118, 'new': 152}","{'old': 1191179982, 'new': 1372682408}",https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,"+{{<a href=""/wiki/Template:WP_Architecture"" class=""mw-redirect"" title=""Template:WP Architecture"">WP Architecture</a>}}{{<a href=""/wiki/Template:WP_British_Overseas_Territories"" class=""mw-redirect"" title=""Template:WP British Overseas Territories"">WP British Overseas Territories</a>}}; cleanup",,,,,,,2026-09-01 20:00:00,20260901_200000
75249,2026-09-01 20:00:03,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/Jos%C3%A9_Felipe_M%C3%A1rquez_Ca%C3%B1izales_Municipality', 'request_id': '7646a2aa-bbf4-4084-977a-520b1beb602a', 'id': 'cb6a1f41-1ec4-497b-86ee-039e278da40b', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:04.795Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281767}",2064178546.0,edit,0,José Felipe Márquez Cañizales Municipality,https://en.wikipedia.org/wiki/Jos%C3%A9_Felipe_M%C3%A1rquez_Ca%C3%B1izales_Municipality,"Clean up spacing around commas and other punctuation fixes, replaced: ,t → , t, inline, title → inline,title,  ; → ; (2)",1788292803,BD2412,False,https://en.wikipedia.org/w/index.php?diff=1372682411&oldid=1331116119,True,"{'old': 3657, 'new': 3625}","{'old': 1331116119, 'new': 1372682411}",https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,"Clean up spacing around commas and other punctuation fixes, replaced: ,t → , t, inline, title → inline,title,  ; → ; (2)",,,,,,,2026-09-01 20:00:00,20260901_200000
75250,2026-09-01 20:00:03,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/Unnaipol_Oruvan_(2009_film)', 'request_id': '0b8c66b0-a0b2-4108-935b-6766a5d0a00b', 'id': '0ee2f067-b808-4da4-b029-01870290ee23', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:04.830Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281768}",2064178547.0,edit,0,Unnaipol Oruvan (2009 film),https://en.wikipedia.org/wiki/Unnaipol_Oruvan_(2009_film),odd order,1788292803,DareshMohan,False,https://en.wikipedia.org/w/index.php?diff=1372682407&oldid=1364598537,False,"{'old': 28799, 'new': 28800}","{'old': 1364598537, 'new': 1372682407}",https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,odd order,,,,,,,2026-09-01 20:00:00,20260901_200000
75251,2026-09-01 20:00:02,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/PowerBook_G3', 'request_id': '1428f670-ca15-44e7-9a83-f023b8724a58', 'id': 'd537d5cf-0a42-4f72-a7f8-a485f7746d58', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:05.474Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281794}",2064178553.0,edit,0,PowerBook G3,https://en.wikipedia.org/wiki/PowerBook_G3,"Adding the 12"" TFT PDQ model M7229 which was not listed as it does exist and is refereed in apple service source manual here : https://dn710708.ca.archive.org/0/items/apple_service_manuals/Service%20Manuals/PowerBook/Powerbook%20G3/powerbook_g3_series.pdf",1788292802,Oldmac6,False,https://en.wikipedia.org/w/index.php?diff=1372682405&oldid=1366992418,False,"{'old': 30133, 'new': 30428}","{'old': 1366992418, 'new': 1372682405}",https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,Adding the 12&quot; TFT PDQ model M7229 which was not listed as it does exist and is refereed in apple service source manual here : https://dn710708.ca.archive.org/0/items/apple_service_manuals/Service%20Manuals/PowerBook/Powerbook%20G3/powerbook_g3_series.pdf,,,,,,,2026-09-01 20:00:00,20260901_200000
75252,2026-09-01 20:00:02,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/One_Man_Dog', 'request_id': '21db1b05-9070-4f3f-91c8-de45c2dc3c66', 'id': '7113721e-cabe-46c4-bf77-5f91d5eb7531', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:06.110Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281801}",2064178556.0,edit,0,One Man Dog,https://en.wikipedia.org/wiki/One_Man_Dog,clarke’s allmusic review was not contemporary,1788292802,David Couch,False,https://en.wikipedia.org/w/index.php?diff=1372682410&oldid=1335668452,False,"{'old': 13868, 'new': 13878}","{'old': 1335668452, 'new': 1372682410}",https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,clarke’s allmusic review was not contemporary,,,,,,,2026-09-01 20:00:00,20260901_200000
75253,2026-09-01 20:00:05,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/Category_talk:Theatres_in_Hong_Kong', 'request_id': 'f0f7fea7-8601-4b5f-816a-f231ddcfc059', 'id': '01c15890-5c0f-4a48-8d77-e7eb29435830', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:06.229Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281805}",2064178557.0,edit,15,Category talk:Theatres in Hong Kong,https://en.wikipedia.org/wiki/Category_talk:Theatres_in_Hong_Kong,+{{[[TM:WP Architecture|WP Architecture]]}}{{[[TM:WP British Overseas Territories|WP British Overseas Territories]]}}; cleanup,1788292805,Tom.Reding,False,https://en.wikipedia.org/w/index.php?diff=1372682414&oldid=845197320,True,"{'old': 82, 'new': 154}","{'old': 845197320, 'new': 1372682414}",https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,"+{{<a href=""/wiki/Template:WP_Architecture"" class=""mw-redirect"" title=""Template:WP Architecture"">WP Architecture</a>}}{{<a href=""/wiki/Template:WP_British_Overseas_Territories"" class=""mw-redirect"" title=""Template:WP British Overseas Territories"">WP British Overseas Territories</a>}}; cleanup",,,,,,,2026-09-01 20:00:00,20260901_200000
75254,2026-09-01 20:00:02,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/Queen_Mette-Marit_of_Norway', 'request_id': 'ef8da359-bbc6-4a03-ab6c-0a5b3fa3004a', 'id': '06a06cde-fb3d-40df-8afe-2a18bda94154', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:06.617Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281818}",2064178558.0,edit,0,Queen Mette-Marit of Norway,https://en.wikipedia.org/wiki/Queen_Mette-Marit_of_Norway,/* Personal life */,1788292802,Keivan.f,False,https://en.wikipedia.org/w/index.php?diff=1372682403&oldid=1372366753,False,"{'old': 56660, 'new': 56760}","{'old': 1372366753, 'new': 1372682403}",https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,"<span class=""autocomment""><a href=""/wiki/Queen_Mette-Marit_of_Norway#Personal_life"" title=""Queen Mette-Marit of Norway"">→<bdi dir=""ltr"">Personal life</bdi></a></span>",,,,,,,2026-09-01 20:00:00,20260901_200000
75255,2026-09-01 20:00:04,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/Saint_Perpetuus', 'request_id': '2793ce18-c9e8-4105-8cd1-be936e5bbd50', 'id': 'b2414d11-f3fe-4c50-8b51-717f0e4a62aa', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:06.730Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281820}",2064178560.0,edit,0,Saint Perpetuus,https://en.wikipedia.org/wiki/Saint_Perpetuus,Reverted 1 edit by [[Special:Contributions/~2026-47652-72|~2026-47652-72]] ([[User talk:~2026-47652-72|talk]]) to last revision by Ziv,1788292804,DonnieNova,False,https://en.wikipedia.org/w/index.php?diff=1372682413&oldid=1372681713,True,"{'old': 5415, 'new': 5377}","{'old': 1372681713, 'new': 1372682413}",https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,"Reverted 1 edit by <a href=""/wiki/Special:Contributions/~2026-47652-72"" class=""mw-tempuserlink"" title=""Special:Contributions/~2026-47652-72"">~2026-47652-72</a> (<a href=""/w/index.php?title=User_talk:~2026-47652-72&amp;action=edit&amp;redlink=1"" class=""new"" title=""User talk:~2026-47652-72 (page does not exist)"">talk</a>) to last revision by Ziv",,,,,,,2026-09-01 20:00:00,20260901_200000
75256,2026-09-01 20:00:06,/mediawiki/recentchange/1.0.0,"{'uri': 'https://en.wikipedia.org/wiki/Amleto_Belloni', 'request_id': '02b5f05f-b951-4799-b3c5-46dfb65bb2a6', 'id': '31f33614-997c-43a4-8f4c-9764ddef6a95', 'domain': 'en.wikipedia.org', 'stream': 'mediawiki.recentchange', 'dt': '2026-09-01T20:00:07.016Z', 'topic': 'eqiad.mediawiki.recentchange', 'partition': 0, 'offset': 6474281835}",2064178563.0,log,0,Amleto Belloni,https://en.wikipedia.org/wiki/Amleto_Belloni,,1788292806,Seacactus 13,False,,,,,https://en.wikipedia.org,en.wikipedia.org,/w,enwiki,,184703843.0,pagetriage-curation,reviewed-article,[],Seacactus 13 marked the article [[Amleto Belloni]] as reviewed,,2026-09-01 20:00:00,20260901_200000
